class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity,aspects
0,5664,youre accusing thing guilty remember post censored several time admin resorted viscious personal attack name calling arent interested truth isnt whether jefferson said important,177,24,0.03,0.03,0.56,['admin']
0,5665,long publication must due panic attack take minute read post take hour half watch expelled doe mean iders mother panic attacksyour logic cant even described tortured marc completely nonexistent,193,29,-0.110833333,-0.110833333,0.405833333,[]
0,5666,wa clear till horizontal gene transfer wa something considered nobody knew mechanism till era course hgt another form variability taken account,143,21,0.1,0.1,0.383333333,['gene']
0,5667,right complete free mentioned give free saying god ha control action therefore god anymore,90,14,0.257142857,0.257142857,0.527142857,['god']
0,5668,first post starting quote religioustolerance website,52,6,0.125,0.125,0.216666667,['quote']
0,5669,thats bit sidestep abortion genocide abortion destruction certain group people based race religion ethnicity etc way make case abortion genocide without making capitol punishment qualify genocide frankly think easier latter yet prolifers also prodeath penaltyif want make argument make argument dont call abortion genocide thats dumb,333,46,-0.053571429,-0.053571429,0.357142857,[]
0,5670,belief system religion loosely defined id like know think right afforded born person belief system least belief natural right either way doesnt address point cant impose belief impose belief hurting chemista,207,31,0.058901099,0.058901099,0.428131868,['religion']
0,5671,title god exists think funny proof dont think christian would agree definition wa god basically saying take set human call greatest god god existsnot final conclusion one premise proof one big circle,199,32,0.208333333,0.208333333,0.533333333,[]
0,5672,could despite fact work still unwanted pregnancy doesnt change fact pregnancy would pleasant woman doe want pregnant forcing pregnancy law step toward fascism,158,23,0.533333333,0.533333333,0.733333333,['pregnancy']
0,5673,innacurate allow killing time war self defense state sanctioned execution already situation given x mitigating factor justifiable take life impossible say life equal apply law people outraged know would objective get decide valuable life get say right relative value life work fine thanks much,293,44,-0.051587302,-0.051587302,0.420634921,[]
0,5674,cause dont buy doesnt mean true life sacred doe provide compelling altruistic basis responsibility social justice whether actually walked think fact really walked america prof majority american pro life including majority actually claim pro life doesnt negate truth though,272,39,0.071354167,0.071354167,0.300520833,[]
0,5675,wouldnt biochemical similarity speak doe one believe two specimen share biochemical similarity evolved order infer respond similarly antibiotic observable fact similarity would seem sufficient scientific,203,25,0.0,0.0,0.4,[]
0,5676,thats another subject answered op insane suggestion abortion murder murder illegal abortion legal,97,13,-0.366666667,-0.366666667,0.508333333,['insane']
0,5677,heard either information member gather subject would great interest also keep eye open,86,13,0.211111111,0.211111111,0.527777778,[]
0,5678,arthur jones described copypaste first post benefit addressed said,66,9,0.25,0.25,0.333333333,['arthur']
0,5679,except several rligious organization around country financed gathered signature put anti gay marriage amendment ballot religious belief marriage one man one woman turned belief law regaurdless religious belief gay people one ha voted yes place amendment state constitution religious belief excludes gay people marriage ha also imposed religious belief upon gay people short barred marrying person love someone else know doe know ha sick religious belief,453,66,0.111721612,0.111721612,0.410805861,[]
0,5680,owned business piece property could refuse sell accommodate fundamentalist anti gay christian ha open year carry weight whatsoever property dont like immorality fundamentalist anti gay christian,194,26,0.166666667,0.166666667,0.333333333,[]
0,5681,gun could shoot plane even plane primitive musket powerful easy fool,68,11,0.366666667,0.366666667,0.916666667,['gun']
0,5682,history well id actually identical scientific creationism spruced scientific terminology attempt pas seperation church state let say id attempt teach creationism school,168,22,0.0,0.0,0.1,[]
0,5683,ready go sense living thing equipped mean making small error used natural selection make new structuresbarbarian regarding mutationsthere lot many mutation recessive population time accumulates lot genetic variation become useful environment change founder population lizard example could allele gene locus since lizard new one evolved mutation sometimes even observe happening trace mutation back known ancestor would like learn,429,58,0.090025253,0.090025253,0.37739899,[]
0,5684,couple point clarification may grow postbirth human person may already considered human child birth commonly accepted definition word child,139,19,-0.1,-0.1,0.233333333,['word']
0,5685,see cop driving road going speed limit turning light rush hour get exit little way ahead turn light exit highway people enforce law think better law dont follow law even enforce law make personally think bull,208,36,0.2225,0.2225,0.54,['speed']
0,5686,prove prove would rooted tree within sedimentary layer prove would track burrow evidence plant life find fact would expect find thing evidence event wa fast cataclysmic order find thing together area,199,31,0.2,0.2,0.6,[]
0,5687,religious faith definition jump dark really littleif common intellectual ground creationism scientificmaterialism meet principle given adequate evidence etc isnothing material world explained science butsomeone ha speak already jumped dark see thisthe interesting question supernatural account human life raise concerned evolution law morality social conventionsaesthetic sensibility like,388,46,0.084848485,0.084848485,0.337878788,[]
0,5688,restriction might pas constitutional muster dont amount outright ban would impossibility ever considered constitutional,119,14,0.0,0.0,0.0,['restriction']
0,5689,actually creationists dont know talking wish talk cosmology mean talk dont pretend anything discus ha bearing evolutionary theory,129,18,-0.15625,-0.15625,0.39375,[]
0,5690,nothing kennedy alias known terrorist,37,5,0.0,0.0,0.0,[]
0,5691,yeah doe risk unlike embryonic stem cell think come way hope eventually lead embryonic us well people realize risk think good way back people argue use cell would otherwise disposed get treatment people need rather letting denied antiabortionists yeah pretty much guaranteed someone find something object claiming immoral maybe stem cell potential human life cant use emoticonxrolleyes likely many objection,407,60,0.20625,0.20625,0.55,[]
0,5692,think even court know fourteenth wa well crafted least term forsight however wa ratified court really choice try work legal landscapecertainly state power needed curtailed stop institution slavery dont think restructuring entire constitution work wa right move,260,37,0.077142857,0.077142857,0.392142857,[]
0,5693,actually fuzzy theory water earth could actually cover land scientist agree continent one point one single flat supercontinent gondowaland think continent section drifted apart himalaya major mountain range ocean gorge formed could possible land mass could covered heavy enough global rain shower least drained however scientist argue supercontinent existed million year noah yall scrap ideaunless scientist wrong continental split happened quickly earth wa waternevermind like said fuzzy theory,495,68,-0.058382937,-0.058382937,0.40327381,[]
0,5694,read science consciousnessthe next scientific paradigm william guillory phd state part science consciousness essentially study nonmaterial world study metaphysical pheno,169,20,0.0,0.0,0.15,[]
0,5695,usually rationality humptydumpty word mean whatever user find convenient club opponent limited commodity make claim everything knowable statement impossible prove scientism make claim closely related objectivismscientism strong sense selfannihilating view scientific claim meaningful scientific claim hence true meaningful readingwhy people believe weird thing pseudoscience superstition confusion time michael shermernot doe include creationism also philosophy ayn rand objectivism,482,57,-0.00172619,-0.00172619,0.586369048,[]
0,5696,statment like saying evented envent aways existed logic concept exists apart meterial universe atheist worldview meterial universe exists,137,18,0.0,0.0,0.0,[]
0,5697,woman forced care child,23,4,-0.3,-0.3,0.2,[]
0,5698,dont agree one thing faith isnt theory creation described genesis myth fact two myth furthermore scientific theory doesnt mean wild guess foundation seems want word mean science theory explanation observed fact ha tested see theory predictive ill give example scientific theory germ theory disease theory gravitation heliocentric theory tectonic theory atomic theory moreover wrong science observe actual evolution life done time may debatable virus alive recent case sars making jump civet human mutation evolution,515,74,-0.158333333,-0.158333333,0.502777778,[]
0,5699,whatever people lying saying lost job said believe intelligent design good bad utterly predictable,98,14,0.15,0.15,0.666666667,['design']
0,5700,may correct point still stand simones argument wholly based stereotype,70,10,0.0,0.0,0.0,[]
0,5701,warm today near f cloud sky,27,6,0.35,0.35,0.5,[]
0,5702,ive three child gave opportunity observe intimately development infant also worked emotionally unstable child aged older observed delightful specie threeyearolds point infant progressed largely selfinvolved awareness month infant developing human deal problem separateness result issue robust declaration independence byword twoyearold wont cant make,350,43,0.211564626,0.211564626,0.50170068,[]
0,5703,see whether couple isnt monogomous determine worry speak dont mind member american public mental health fine thank much gay marriage impact much well sound like problem,168,26,0.19047619,0.19047619,0.278571429,[]
0,5704,actually genetic cell receptor triggered exposure pathogen thats learn fight disease everyone ha receptor one posse genetic trait one reason native american vulnerable european disease hadnt evolved receptor would enabled build defence disease european lived generation hypothesis wa correct wouldnt see different population different reaction disease,351,46,-0.071428571,-0.071428571,0.257142857,[]
0,5705,place australia thousand illegal gun handed last series neverending amnesty,75,10,-0.25,-0.25,0.283333333,[]
0,5706,keep claiming never reference id like see source name evolutionary source dont claim engaging pr exercise doesnt mean arent plenty evidence even dont honestly admit,164,25,0.229166667,0.229166667,0.7625,[]
0,5707,oh dont know march penguin wa box office success anf oscar winner best documentary calling moore movie documentary requires one employ artistic license term slight hand,168,26,0.244444444,0.244444444,0.244444444,['march']
0,5708,jake good try manipulating scripture jesus family value point thsoe scripture gospel everything else thing come family god love family wont let family bring someone u rescue kid bad home enviroment detrimental serf one,218,34,0.166666667,0.166666667,0.622222222,['enviroment']
0,5709,kronus said wa win science never mentioned religion wa discredited never mentioned religion religion science utterly unrelated would make connection,148,20,0.4,0.4,0.7,['kronus']
0,5710,one thing however coelacanth found different fossil record evidence pointed extinct found evidence changed top article say nearly extinct completely although article wa course written coelocanths rediscovered course ha absolutely nothing theory evolution explains mechanism responsible change allele frequency population time,325,41,0.028571429,0.028571429,0.592857143,[]
0,5711,take high road ethmi prove wrong legislation bill number name text legislation link etc anything prove wrong,108,17,-0.28,-0.28,0.78,[]
0,5712,matt go way back weve oil water year,36,8,0.0,0.0,0.0,['oil']
0,5713,see cant give example dinosaur dated carbon none u thought could,64,11,0.0,0.0,0.0,[]
0,5714,well know happens try eliminate waste opponent start screaming government rationing health care case inclusion million uninsured wil financed mostly waste elimination least start status quo untenable essential point universal healthcare system europe japan canada deliver healthcare le money case canada healtcare short supply government rationing ahead u metric except waiting time nonessential surgery one example waiting time emergency room u actually experienced may able achieve efficiency overnight stop putting head sand,527,72,0.075,0.075,0.315625,[]
0,5715,wait ad hominem even skews stats could least compare monthly monthly yearly yearly could point modification decreased energy consumption could tell u whether number included time renovation taking place even knew could clarify whether compensates natural gas propane heating oil usage could explain whether amount burned grid alone also includes nonimpacting solar geothermal contribution would require rightwing parrot,419,58,-0.2,-0.2,0.5,[]
0,5716,oh really doe mean pesticide ok marijuana plant,47,8,0.129166667,0.129166667,0.4625,"['pesticide', 'marijuana']"
0,5717,racial hatred racial hatred racial hatred,41,6,0.0,0.0,0.0,[]
0,5718,funny like others pointed dialogue ha nothing evolution ridiculous story otherwise well many secular teacher talk god class ive never teacher secular school went say anything god fear controversy would create teacher live fear controversy dont want get fired think idea nonchristian teacher try convince student god doesnt exist fundamentalist paranoid fantasy many atheist use cant see doesnt exist argument use evidence dont believe argument ha nothing whether timmy see teacher brain,486,72,0.210606061,0.210606061,0.7,[]
0,5719,think know talking description fit matter god belive,52,8,0.4,0.4,0.4,[]
0,5720,liberal democrat believe progun thinking democrat,49,6,0.0,0.0,0.0,['democrat']
0,5721,well said american favor gun control unfortunately majority american tends vote based issue gun control vocal minority composed gun activist definitely doe vote based issue something politician realized since hesitant support gun control probably gun control supporter office coming year im sure much change thing,313,45,0.033333333,0.033333333,0.431481481,['american']
0,5722,well based argument shouldnt kill mute paralysed vegetable comatose drunk people since cant think cant communicate thinking newborn baby dont know anything retarded child fooling think woman undergo abortion dont like particular part body woman undergo abortion dont want raise child born face truth youll arguing dellusion,323,47,-0.377777778,-0.377777778,0.711111111,[]
0,5723,well would call formalized set rule procedure evaluating validity proposition doe relate dogma higher refresh rate,114,16,0.25,0.25,0.5,[]
0,5724,say blame society judgemental unintelligent people nothing view abortion reproductive right,91,11,-0.182142857,-0.182142857,0.742857143,[]
0,5725,thats incorrect constitution begin article doe contain bill right constitution contains seven article followed bill right rest amendment really england claim guess lack knowledge american constitution understandable,215,27,0.192857143,0.192857143,0.317857143,[]
0,5726,bring interesting point state level marriage amendment voted also made civil union illegal well polled resident area actually unaware amendment also outlawed civil union anti disingenuous far promoted amendment promoted,219,30,0.025,0.025,0.625,[]
0,5727,silly thinking evolution natural phenomenon requires explanation explains nothing simply ie plain fact life effect cause except among darwinian truebelievers effect never cause particular instance certain organism call eubacteria evolved inter intracellular communication systemsa phenomenon found say grain sand salt various molecule atom quark thing bit stuff reduced materialistmechanist darwinists forgive im one laughing find behaviour nonindicative intelligence point certain lacune part far quality concerned sorry cant stop laughing foolish word every time,564,73,-0.046560847,-0.046560847,0.623148148,[]
0,5728,storyi debating whole evolution thing look fact many great ppl physic people niels bohr wa evoulution found fact junk became christian,134,21,0.375,0.375,0.4125,[]
0,5729,challenged give evidence idea world wa created le year ago word genesisstyle creation true would expect see fill blank,118,19,0.175,0.175,0.325,[]
0,5730,actually gave misspelled one common name given fossil turkana boy also sometimes called nariokotome boy real designation fossil knmwt knowledgeable discussion fossil refer fact way know turkana boy nariokotome boy one fossil,224,32,-0.033333333,-0.033333333,0.3,['turkana']
0,5731,dont know ever heard uk poll tax could seen protesting nonpayment grotesquely unfair system taxation age,104,16,-0.5,-0.5,1.0,[]
0,5732,animal plant wiped great extinction quotecarbon dioxide producing animal could even feed breathequot huh produce carbon dioxide propose feed,140,19,0.8,0.8,0.75,[]
0,5733,religious folk south used bible justify enslavement thousand million black also justify treating black mere property suppose familiar enough detail know sure even used bible justify linching black,196,28,-0.015625,-0.015625,0.492361111,['bible']
0,5734,distinct difference baby age live outside womb still need care attention like difference age doesnt mean anything,113,17,0.030965909,0.030965909,0.384375,['age']
0,5735,didnt supersport openly admit could prove belief divine creation dishonesty admit honest forthcoming marc aa,108,15,0.3,0.3,0.7,[]
0,5736,agnostic leave open change evidence dictate sorry turning word game,67,10,-0.3,-0.3,0.633333333,[]
0,5737,technically syllogism need two premise first step two step three dilemma separate step learn read dilemma read scenario wa step two god create rock lift step three god lift rock conclusion god powerful scenario two wa god create rock therefore something god therefore god allpowerful case god could truly allpowerful somehow create unbreakable rock break defies law non contradiction thus absurd thus notion allpowerfulness lead notion also absurd,447,68,-0.09,-0.09,0.686666667,[]
0,5738,think need look euthanasia correct grammar example euthanasia abortion thing euthanasia dont say mind rather setting hamhanded trap hope someone fall clear opinion something say mean express,190,27,-0.10625,-0.10625,0.535416667,[]
0,5739,every relationship doe entail moral obligation one way another argument relationship morally obligates one share one body trying generalize moral obligation justifies anything thing morally obligated matter relationship argument try prove,238,31,0.0,0.0,0.25,[]
0,5740,mean perpetrator convicted defender acquitted yes thats rule exception notice noone ended dead even particularly seriously injured additionally circumstance described incredibly rare thats make news,198,25,-0.136458333,-0.136458333,0.663541667,[]
0,5741,sorry friend work life dc area ha residency mass owns home wa able married owns home,84,16,0.083333333,0.083333333,0.625,[]
0,5742,varies sometimes elementarymiddle school kid sometimes older minor like high school kid talking gangbangers youre going,119,16,0.092222222,0.092222222,0.357777778,[]
0,5743,oh dear god ignorance abundant understand federal doma law doe,62,10,0.6,0.6,0.95,[]
0,5744,say need take consideration number criminal thatll disregard lock try break door anyway thats smart people dont rely exclusively lock security system protection,160,23,-0.092857143,-0.092857143,0.596428571,['lock']
0,5745,proof evolution right necessary prove genesis science genesis inspired poem contains truth message pretty obviously work poetry like song look repetition metaphor poetry doe imply fiction many historically valid poem plus read figuratively genesis pose conflict science evolution science demonstrates genesis read literally speed light star geology genetics comparative embryology etc stumbling block science faith strictly literal interpretation u faith science work together see songofgenesisorg detailed information,518,67,0.229464286,0.229464286,0.623214286,[]
0,5746,actually dont respect creationism varied form great respect several individual creationists met earned respect,110,14,0.2,0.2,0.3125,['creationism']
0,5747,sinjin didnt mean imply linkage opinion another poster apology,62,9,-0.3125,-0.3125,0.6875,[]
0,5748,let guess step right find issue gay couple youd favor able sued simply discrimination event wa toward gay right least consistent stance elsewhere regard timing anyway aside inconsistency position elsewhere agree county official need comply probably example whereby county official thing religiously issue divorce paper marry drunk couple know arent really serious even though theyre tying knot county official could refuse job objectionsfor whatever reasonsit would collosal mess,479,68,0.070535714,0.070535714,0.496825397,[]
0,5749,oh dont think since jesus said whosoever much hated brother without cause murder jewish dont believe new testament say bible say nothing abortion plain killing,159,25,-0.244480519,-0.244480519,0.377922078,['jesus']
0,5750,got interesting tid bit first read text antigun senator noted legal concealed gun city san francisco also note person carried concealed gun still keep magnum protection keep finger trigger aming target,201,31,0.316666667,0.316666667,0.344444444,['trigger']
0,5751,yes horror voluntarily taking order someone exchange monetary reward hate job much quit arent oppressed someone offered option something dont like dont hate trade go wander wilderness eat berry root,198,30,-0.466666667,-0.466666667,0.666666667,[]
0,5752,make sense anything else ive heard thread,41,7,0.0,0.0,0.0,['thread']
0,5753,small extent happens already oftentimes u woman decides abortion afford baby source effect removing member society nonproductive baby produce virtually nothing useful mature year poor family le productive since often welfare granted rather harsh perspective effect u x million le people every year would likely grown poor home assuming child wouldnt adopted forced contraceptionabortion seen effective way solving poverty part world,432,61,-0.061111111,-0.061111111,0.488888889,[]
0,5754,dont understand question lawabiding gun owner overwhelming access gun use gun unlawfully would pleased far see goal gunner make sure everyone ha gun matter insane matter stupid matter incapable may easytouse instrument death,224,33,-0.033333333,-0.033333333,0.981481481,[]
0,5755,dont think tying tube abortion think abortion come play actually cell forming make baby get scraped abort baby third trimester plus heard tie tube decide want baby untie tube conceive baby burning another thing unless actual cell forming abortion,246,39,0.0,0.0,0.066666667,[]
0,5756,yet atheist belief system allows everyone seperate set moral according atheist system hitleror stalin wa perfectly moral atheist believed wa moral disgusting ask,161,23,-0.25,-0.25,0.4375,['stalin']
0,5757,astounding aborted wouldnt known anything untold billion conception spontaneously aborted shed tear,99,12,0.6,0.6,0.95,['conception']
0,5758,well sort isnt necessary youre predicting intelligence someone doe rather direct measurement physical property knowing motivation level might allow make accurate prediction nevertheless even without knowing subject motivation today generic intelligence test still excellent predictive power success school employment perhaps better predictor future success method including interview personality inventory aptitude particular field,431,52,0.216666667,0.216666667,0.372321429,[]
0,5759,really intraspecies evolution interspecies evolution one edit wa reading microevolution wikipedia sayis incorrect typically observable instance evolution example microevolution example bacterial strain become resistant antibiotic microevolution observed directly proevolution antievolution group agree fact life,311,34,0.044444444,0.044444444,0.366666667,['wikipedia']
0,5760,redemption possibility time paid penalty want right citizen returned theml,74,10,0.285714286,0.285714286,0.535714286,['penalty']
0,5761,allowed buy many want,21,4,0.5,0.5,0.5,[]
0,5762,vor keep flip flopping position refuse clarify contridictions,61,8,0.0,0.0,0.0,[]
0,5763,look evolution colour vision primate personal favourite think,61,8,0.0,0.0,0.3,[]
0,5764,word god say otherwise roman exchanged truth god lie worshiped served created thing rather creatorwho forever praised god gave shameful lust even woman exchanged natural relation unnatural one way men also abandoned natural relation woman inflamed lust one another men committed indecent act men received due penalty perversion youve rewritten biblical christianity timothy new international version time come put sound doctrine instead suit desire gather around great number teacher say itching ear want hear,509,74,0.201623377,0.201623377,0.397077922,[]
0,5765,yet need revenge far removed need justice original post address feeling need criminal die ha relevance discussion justice revenge,129,19,0.025,0.025,0.766666667,[]
0,5766,zoo indeed good example although environment made close possible natural habitat penguin often kept openair enclosure temperate even tropical climate two critical difference even carefully constructed zoo absence predator absence prey dont animal quicklypurposefullynonrandomly cease exhibiting developmentally costly trait give advantage predator prey arent present,366,45,0.084375,0.084375,0.475,[]
0,5767,first think may misunderstood prolife mantra seeing many prolifers think permissable disconnect lifesupport system certain circumstance necessarily result person death nevertheless think agree purpose abortion discussion closer analogy assume violinst connected nine month longer assume violinist connected arbitrary period time correctly discerning agreement,359,43,0.172857143,0.172857143,0.600952381,[]
0,5768,ok try u constitution representative democratic republic majority rule nation majority hold certain power limited minority continue right may infringed majority amibiguity sharing interest various type personal social decision necessary component system built compromise ha served u well,287,38,0.120238095,0.120238095,0.452083333,[]
0,5769,many court decision said unconstitutional regulate gun way,58,8,0.5,0.5,0.5,['gun']
0,5770,know sound exactly guess foolish,32,5,0.325,0.325,0.325,['sound']
0,5771,know peach death row inmate serving life prison least one guilty might chance free,82,14,-0.133333333,-0.133333333,0.733333333,[]
0,5772,hmmm barren woman valid point view woman stage menopause doe affect personally perhaps tell moderator institute woman forum men forum gay forum etc,147,23,0.208333333,0.208333333,0.441666667,"['menopause', 'moderator']"
0,5773,whole thing simply epistemological argument answer nature knowledge positivist abe constructivist abe say dont believe god metaphysical debate decade old simply depends upon point view purpose discussion hand,208,28,0.075,0.075,0.328571429,[]
0,5774,argueing penfold like wrestling pig mud pig enjoys,50,8,0.0,0.0,0.0,[]
0,5775,doe mutation heart transplant smoking,37,5,0.0,0.0,0.0,['smoking']
0,5776,read argument suck thanks proving never ever ever read anything watch anything given assume whatever want hope people dont laugh u,130,21,0.25,0.25,0.15,['argument']
0,5777,well could mean simple instinct think find wa applied animal brain eam attribute intelligence even bacteria corn plant tree jellyfish single celled eukaryote etc one consider intelligence main driver adaptation must omnipresent living organism zero support concept,264,37,-0.054315476,-0.054315476,0.398065476,[]
0,5778,dont consider anymore advanced animal seperated specially anyway human nothing animal question view moral animal cause goal may well kill right please rethink idea understand post hard emotional problem would urge please try answer question youre view issue built hate annoyance moral support view dont like,307,46,-0.00542328,-0.00542328,0.488756614,[]
0,5779,actually better solution mandatory male female birth control pill financial penalty stop taking anyone would get pill would want kid therefore abortion would cease,163,24,0.125,0.125,0.191666667,[]
0,5780,fin fighting mother country soviet union lenin russia germany finally germany doubt going let government take away gun folk learned leave finn alone,148,23,0.0,0.0,1.0,['gun']
0,5781,already pointed mark cain another thread see particular gene ha two allele one exists majority human allele along several gene involved pigmentation create people various shade brown brown skin second allele wa created recent mutation spread limited population allele produce white skin,286,42,0.011904762,0.011904762,0.16577381,[]
0,5782,give death penalty apeals till ear bleed,40,7,0.0,0.0,0.0,[]
0,5783,butbut swallowed zygote could vote proxy ripofflicantm party upcoming election win im going indigestion nothin drivingdont care ill miss credit card offer come name much living though want buy pay later saying cant,214,33,0.125,0.125,0.4,[]
0,5784,thats pork tacked onto original bill,36,6,0.375,0.375,0.75,"['pork', 'bill']"
0,5785,assuming right existsyou could say right kill though try starve consented sex get pregnant pregnancy direct consequence wa known sex consented stranger coming house eat dinner stranger coming sitting using plate eating food direct consequence inventing dinner say dont want unborn live anymore thing starve cant kill nothing wa allowed decided stranger must go however dont right kill right didnt give reasonable time leave,423,64,0.223617124,0.223617124,0.504761905,['plate']
0,5786,mentioned science curriculum follow path one worldview play heavily one interpretation scientific data agnostic atheist teaching establishment become satisfied one path scientific theory without searching others may discovered thermodynamics cell structure irreducible complexity decay rate earth magnetic field radiometric dating fossil record countless thing teaching establishment may interested exploring comfortable interpretation current data indication happenstance origin worldview correct go back touched teaching student think think,542,65,0.135714286,0.135714286,0.528571429,[]
0,5787,according gallup u population atheist another poll cuny found polled responded religion,87,12,0.0,0.0,0.0,"['population', 'religion']"
0,5788,people start thread time christianity regardless whether someone claim something prejudice pure simple youre exception one would think supposedly nonchristian enlightened person would simply say oh didnt realize post came across antichristian sometimes indicates prejudice part try prejudice thinking mean one would think sort thing would happy someone pointed obvious prejudice going would case help move away prejudicial thinking,431,59,0.116964286,0.116964286,0.566964286,[]
0,5789,yes fact speak dont sing song think biologist find need wave hand instance say fact speak,89,16,0.0,0.0,0.0,[]
0,5790,disapprove gun owner encouraging see someone progun side think recognize people side wrong,90,13,-0.5,-0.5,0.9,[]
0,5791,oh u code governs doe say,25,6,0.0,0.0,0.0,['code']
0,5792,know asked question show dumb ridiculous unkerpaulies question wa took example question obviously ridiculous illustrate ridiculousness question,143,17,-0.347222222,-0.347222222,0.833333333,[]
0,5793,think resistance got useful weapon normal store please dont try argument without knowing european history,105,15,0.15,0.15,0.216666667,[]
0,5794,wow unusual distressing story probably saline abortion longer used unfortunate live disability,94,12,-0.015909091,-0.015909091,0.875,[]
0,5795,feed lot caffinated coffee start wiggle squirm im really pain,61,10,0.2,0.2,0.2,['coffee']
0,5796,wouldnt wonderful every woman world access decent prenatal care every woman world could guanateed safe childbirth wouldnt wonderful entire series men suffer torture labor week inside torn dont think malecentered world would truly care welfare woman child,254,37,0.533333333,0.533333333,0.758333333,[]
0,5797,reason premise logically stand god first defined greatest possible matter reality considering thing greatest possible relity must exist greatest superlative compared exist like oldest man alive matter scenario person oldest man alive always exist therefore man fit definition necessary existence,295,40,0.372727273,0.372727273,0.707575758,[]
0,5798,object woman required remain pregnant doe want,46,7,0.333333333,0.333333333,0.5,[]
0,5799,well reasoning certainly muddled seems confused sort twisted sociopolitical agenda dont think would characterize piece filthy collage call stuff want,149,20,-0.371428571,-0.371428571,0.817857143,['reasoning']
0,5800,saying eyewitness would mean nothing yeah right,47,7,-0.013392857,-0.013392857,0.611607143,['eyewitness']
0,5801,im impressed precise description regular english yes deduction seems presumptious state god ha possibility existence wa cleverly cleared source site wa simply trip back definition greatest possible greatest possible definition must possible existence otherwords assume possibility greatest possible doe exist yeah sound like whole proof pointless premise already proof keep mind purpose proof god defined greatest possible long definition maintained proof work doe mean god exists hmmm,485,67,0.264484127,0.264484127,0.688328537,[]
0,5802,mean someone wa wrong asked give example newton found empirical evidence god failed suspect cant,96,15,-0.303125,-0.303125,0.496875,[]
0,5803,think sound rather immature actually tough luck chuzlife law side doubt woman exercising constitutional right going tell whats going body within privacy relationship physician andor family member blame one bit clarify position board child definition keep insisting mean use terminology fertilized egg photograph shared earlier flutteringeyelashes,346,46,-0.003134921,-0.003134921,0.591309524,['sound']
0,5804,word youre saying pope declared christian church apart rcc false church including evangelicalsfundamentalists fundie jps right matt take med quickly,148,20,0.054761905,0.054761905,0.408928571,['pope']
0,5805,show ockham wa arguing hi_its_me say razor,42,7,0.0,0.0,0.0,['ockham']
0,5806,think telling question would hell would rather feel constantly threatened feel safe seems completely idiotic smiley,115,16,-0.055555556,-0.055555556,0.555555556,['smiley']
0,5807,dont sum youre fundamentalist christian also fail consider christian agnostic,77,10,-0.166666667,-0.166666667,0.1,[]
0,5808,clearly went whooshing head wa intended mock op interesting new bibilical revelation indeed dont put credence silly comparison like trite kennedylincoln litany arose similarly absurd list inri posted demonstrate one concoct meaningless comparison attempt invent nonexistent connection two unrelated event prophesies,315,41,-0.127272727,-0.127272727,0.702146465,[]
0,5809,hehe putting political message thing seems retarded though wez,62,9,-0.4,-0.4,0.45,['message']
0,5810,youre working wrong end problem need young survive old expendable,65,10,-0.1,-0.1,0.5,[]
0,5811,think mean youre still parent guardian feel like right know child getting abortion,82,13,-0.013392857,-0.013392857,0.611607143,[]
0,5812,theory mention arent going explain actually board education notice wa mention telling kid theory gravity hole evolution secure theory gravity,141,20,0.2,0.2,0.35,[]
0,5813,oh sinjdont let get downit dont mean nothing sorry couldnt help,63,11,-0.40625,-0.40625,0.84375,[]
0,5814,interesting thought situation would theorectically remove division opinion exists based upon perspective gender ie prolife religious male would make difference opinion based moralphilosophical consideration alone could argue would shift opinion towards mix currently held woman everyone would position bear pregnancy given full mix religious belief current day female population perhaps would good analogy state suggest,419,55,0.172222222,0.172222222,0.357407407,[]
0,5815,christian fundamentalism somewhat recent arose backlash discovery made science th century one follower th day adventist prophetess came flood geology early th century later renewal interest adequate teaching science u arose modern creation science began adopting flood geology th day adventist base creation science begin assertion creation story flood story even mythology job jonah literally true creation scientist attempt distort evidence support particular version bible creationists realized biological evolution specie doe occur decided god created original kind allow hyper evolution creationists call hyperevolution variation kind,639,85,0.160416667,0.160416667,0.476388889,[]
0,5816,yet another alleged lie hillaryhaters shown,43,6,-0.1,-0.1,0.1,[]
0,5817,uhyeah way evolution happen evolution encompasses speciation result evolution taking different path population separated factor environment geographically saying believe specie somehow resulted common genome yet time rejecting evolution explanation,248,29,-0.15,-0.15,0.55,[]
0,5818,certain version mark said go world preach good news creation whoever belief baptized saved whoever doe believe condemned sign accompany believe name drive demon speak new tongue pick snake hand drink deadly poison hurt place hand sick people get well mistakenly reading,269,42,0.027272727,0.027272727,0.576623377,['saved']
0,5819,archie instead deciding hand im wrong read im saying tree growing flood im guessing acorn sprouting oak flood therefore flood sediment would find rooted tree would find burrow would find track weve seen cant answer question whether didnt understand didnt want consider dont know global flood sediment meet criterion neccessary demonstrate global flood,351,53,-0.166666667,-0.166666667,0.3,['tree']
0,5820,dont care gun ownership individual right thats end dont exercise right hundred thousand time year protected constitution,120,17,0.19047619,0.19047619,0.49047619,"['gun', 'constitution']"
0,5821,chuz purpose summary summarise argument whole summarise argument point post summary position far see continue argument point writing argument summarising leaving thread ive chance respond even argument never mind summary going simply ignore criticism reasoning struggle see point repeatedly requesting oneonone debate first place essentially regress argument said presumably hoping avoid slightly detail,403,53,0.063888889,0.063888889,0.426190476,[]
