class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity
1,5937,brady background check ha repealed either logic must effective,62,9.0,0.6,0.6,0.8
1,5938,cia seems agree appears tinfoil hat starting fray edge,54,9.0,0.0,0.0,0.1
1,5939,ramble responding nothing said prior post least youre consistent irrational hate speech btw term sword truth implies violence anyone except mind paranoid hate monger emoticonxgood,179,25.0,-0.33,-0.33,0.49000000000000005
1,5940,ooops typo sorry bad imagine equally hard smuggle gun u uk however although dont let dissuade search tiny hole argument typo didnt really change point argument wa abyss im quite proud,183,31.0,-0.08194444444444442,-0.08194444444444442,0.6513888888888889
1,5941,kronos get impression sometimes reading whole different thread,62,8.0,0.1,0.1,0.5
1,5942,ok let play game gun control ha worked exactly,46,9.0,0.11666666666666665,0.11666666666666665,0.3833333333333333
1,5943,kinda like dont speak speck brother eye plank p p scary part insane reality lot whacko think like actually support pat robertson would venture say voted voted bush ha one born every minute perhaps might clue folk concern folk left direction nation headed maybe emoticonxrolleyes,278,45.0,-0.375,-0.375,0.525
1,5944,claiming time rosie wa making fun chinese shes actually chinese thats legitimate way could draw parallel people hypocritically attacking gay gay,144,21.0,0.18888888888888888,0.18888888888888888,0.22777777777777777
1,5945,right im damaged im christian wingnut im still looking least refutation,71,11.0,-0.004761904761904763,-0.004761904761904763,0.3119047619047619
1,5946,god speak call thing id like done say phone im hoping mach,58,12.0,0.0,0.0,0.0
1,5947,na probably smokin bovine excrement trying pedal emoticonxsmilie,64,8.0,0.0,0.0,0.0
1,5948,wont hold breath awaiting retraction piece balderdash youve composed guess well chalk puffery,93,13.0,0.0,0.0,0.0
1,5949,maybe could sick perverted individual spokesperson called gay movement,70,9.0,-0.0992063492063492,-0.0992063492063492,0.6134920634920635
1,5950,human organ considered person made rule get lung removedare le person around week though believe fact human,107,17.0,0.0,0.0,0.1
1,5951,hate break definitely white asianafricanamerican mother asian descent father african descent get white better example trying illustrate would barrack obama exactly mother white kansa father black africa kenya exact true definition africanamerican matter alan keyes may say p,274,38.0,0.034848484848484844,0.034848484848484844,0.2712121212121212
1,5952,ah yes might make right principle mob rule fond assume assume mob always going agree poor naive soul,100,18.0,-0.1380952380952381,-0.1380952380952381,0.7119047619047619
1,5953,people dont want admit wa bush reckless spending war didnt need tax cut richest america fact bush add space debt clock mention wa dumb rock yet place blame obama inherited mess ha done get u bush republican would done unemployment high know wa way obama took bush corporation left country business closed bank allowed whatever wanted without regulation kind yet none fault enlighten,382,63.0,0.01833333333333333,0.01833333333333333,0.36916666666666664
1,5954,ive got better compromise well keep magazine whatever size please well ban j miro simone random forum troll named later sound fair even term trade,146,25.0,0.22000000000000003,0.22000000000000003,0.45999999999999996
1,5955,point nobody spoiling christmas child paranoid fruit cake,57,8.0,0.0,0.0,0.0
1,5956,missed wa saying didnt say wa connection killing gay marriage stating fact murder done someone hatred towards gay p elude marine mind set doesnt mean didnt catch intent let add werent u jarheads wouldnt get anywhere p,217,37.0,0.17361111111111113,0.17361111111111113,0.6180555555555556
1,5957,already went youre parroting line typical creationist tactic anything new hasnt refuted hillary clinton hack,108,15.0,-0.015151515151515152,-0.015151515151515152,0.4772727272727273
1,5958,helped make far easy think loser think student significant learning deficets,76,11.0,0.30277777777777776,0.30277777777777776,0.9027777777777778
1,5959,science provisional absolute look interpretation bible thats always absolute beyond correction,94,11.0,0.2,0.2,0.9
1,5960,sky blue neutral enough didnt condemn sky say sky blue,54,10.0,0.0,0.0,0.2333333333333333
1,5961,thanks really dont need persmission encouragment great father day thanks concern,80,11.0,0.35000000000000003,0.35000000000000003,0.33749999999999997
1,5962,watch jim belief good man neutered man emoticonxic,50,8.0,0.7,0.7,0.6000000000000001
1,5963,provide information sourced b claim get actually get medical book rather make,77,12.0,0.0,0.0,0.05
1,5964,school standard force school teach certain way dont abolish school standard propagandizing issue skewed perspective,115,15.0,0.07142857142857142,0.07142857142857142,0.19047619047619047
1,5965,ahhh see god wa willing use extreme punishment loving neighbor like sodom gomorrah punished loving neighbor,107,16.0,0.33125,0.33125,0.9125000000000001
1,5966,gentleman question ha presented fact numerous time poohpoohs irrelevant place scientific research doesnt know difference unsolicitated testimonial scientific evidence,166,19.0,-0.25,-0.25,0.75
1,5967,maybe wanted source wa worth looking,36,6.0,0.3,0.3,0.1
1,5968,mistake read wrong guess know moon,34,6.0,-0.5,-0.5,0.9
1,5969,mean defeated one time manyemoticonxgood happy easteremoticonxlove,66,7.0,0.24375000000000002,0.24375000000000002,0.84375
1,5970,yawn refer post clever little cookie youre obviously half brain cell missing preacher,85,13.0,-0.096875,-0.096875,0.38750000000000007
1,5971,hey make look like fool let know wrong often let know act like pompous xxx try correct others lack knowledge let know talk since fundamentally ignorant others try instruct work english pretty good non native speaker could stand improvement,239,39.0,0.11249999999999999,0.11249999999999999,0.625
1,5972,strange thought wa supposed global flood wiped man except chosen would involving australia one assumes,102,15.0,-0.025,-0.025,0.075
1,5973,ez know response work schoolyard rush limbaugh show civilized world surprising coming bush supporter could insult intelligence ape,130,18.0,0.55,0.55,0.7
1,5974,used back good ole day gim break take time machine ya,53,11.0,0.35,0.35,0.30000000000000004
1,5975,please according source mcveigh called agnostic,47,6.0,0.0,0.0,0.0
1,5976,avert gaze submit mercy henceforth shall respond web posting shall respond posting make webwait,95,14.0,0.0,0.0,0.0
1,5977,know hypocricy wrongexcept engage,33,4.0,0.0,0.0,0.0
1,5978,shouldnt forget thousand gay incinerated death camp,51,7.0,0.4166666666666667,0.4166666666666667,0.5833333333333334
1,5979,start developing one hand may impossible one either born nothumor,65,10.0,-0.6666666666666666,-0.6666666666666666,1.0
1,5980,forgive minute google ought give enough info refute said didnt bother,69,11.0,0.0,0.0,0.5
1,5981,lol glad didnt come across dung pile wa fashioning u,52,10.0,0.65,0.65,0.85
1,5982,emoticonxgood think sarcasm lost someone may understand,55,7.0,0.0,0.0,0.0
1,5983,clearly beef economics abortionits lucrative business problem bringing abortion ha done detriment workforce economy money couldve wimmin forced spawn one ridiculous prolife argument whats ethical moot bc early term abortion abortion take place none matter prochoice prolife,273,37.0,-0.04666666666666666,-0.04666666666666666,0.4966666666666666
1,5984,let help emoticonxangel shes conservative ill bet upcoming debate biden get far attention mccainobama ill sure watching word ha moderator obama lover im surprised many consider important one performs quick witted personality contest person slightly mark wit doesnt mean heshe would good leader able make sound political decision,328,48.0,0.14672619047619048,0.14672619047619048,0.6691468253968254
1,5985,hi archie hows fact checking going usual look cash posting history recognize similar even outlined oh didnt insult pandion specific instance wa therefore wrong say usual repertoire consists insulting disagree dont think thats way work,234,35.0,-0.3333333333333333,-0.3333333333333333,0.4875
1,5986,mean notice ignore relevant point pip squeak save time mean notice cowardly nothing without little gang back mean notice dont care uninsured month unborn child murdered health insurance industry mean notice worship jesus christ almighty dollar mean notice agent lord serpent satan handle say i_am_a_dw_for_the_devil,315,45.0,-0.16875,-0.16875,0.6046875
1,5987,usual see youre going weasel replying latest post changing subject typical monty known waste time,97,15.0,-0.056666666666666664,-0.056666666666666664,0.3966666666666666
1,5988,need define every word use youy try using dictionary whole really difficult youll master practice think answer question anything complex yes complicated,152,22.0,-0.275,-0.275,0.7
1,5989,think jebusbut dont drink koolaid anymore sweet sicky tasting yuck im hard stuff tap water ice,94,16.0,0.029166666666666646,0.029166666666666646,0.5958333333333333
1,5990,actually posted something made good sense wa funny maybe hope yet,65,11.0,0.31666666666666665,0.31666666666666665,0.5666666666666668
1,5991,let get right counter accipiter statement intellectual maturity yo string together bunch word dont understand context make absolutely sense point set match accipiter,165,23.0,0.26190476190476186,0.26190476190476186,0.611904761904762
1,5992,since ha religion pragmatic based upon system work obvious answer never,71,11.0,0.0,0.0,0.5
1,5993,guess give time mourn go back dry snot,38,8.0,-0.033333333333333326,-0.033333333333333326,0.3
1,5994,dont comment like reading part wish jyohsu would read understands also wish id win lottery,90,15.0,0.8,0.8,0.4
1,5995,big bear ye mae thinkin mennonite er hutterites er amish er mebbe follower thet zwingli feller,94,16.0,0.0,0.0,0.1
1,5996,quite tempted list religious affiliation zardoz upcoming census curiousity z many follower need become tax exempt percentage proceeds pas subject also one u closest ever,169,25.0,0.11111111111111112,0.11111111111111112,0.3611111111111111
1,5997,tell wa point much would point made insult another branch abrahamic faith,73,12.0,0.2,0.2,0.2
1,5998,using misogynist pov rushspeak please,37,5.0,0.0,0.0,0.0
1,5999,yes would angry werent adopting black werent adopting muslim jew religion law theyve got follow like organization providing service sorry want give special treatment shrug,171,25.0,-0.20238095238095233,-0.20238095238095233,0.7511904761904762
1,6000,credibility ha undermined hypocrisy lie today shall soon look back nixon good ol day govt integrity,99,16.0,0.35,0.35,0.30000000000000004
1,6001,love go playground watch child jumping dont know im firing blank,64,11.0,0.25,0.25,0.3
1,6002,right brady doesnt look like well claim propaganda point simmering ash like org soon got useful skill make living emoticonxhoho,127,20.0,0.16190476190476188,0.16190476190476188,0.2119047619047619
1,6003,bbc folk fraud liar really idiot arent piltdown bird colorful way saying wa piltdown like fraud national geographic knew wa fake published article anyway course probably still believe original piltdown dont probably believe nebraska man haeckel speechless ape real echo think isnt,280,42.0,-0.08499999999999999,-0.08499999999999999,0.65
1,6004,thread see would banned post everything deleted level discourse intelligence make er look semiintelligent,105,14.0,0.0,0.0,0.0
1,6005,michigan closed first rest area high amount gay encounter taking place maybe poke head closet see rest community,112,18.0,0.18166666666666667,0.18166666666666667,0.38916666666666666
1,6006,may many among recognize fallacy leszs claim expect parroted snidery group learn,80,12.0,0.5,0.5,0.5
1,6007,wa eating shellfish quit trying change subject ignorant spawn satan,67,10.0,-0.16666666666666666,-0.16666666666666666,0.3333333333333333
1,6008,thing gay pride float moade crate paper glue gun gold think stratched one really far nice try thanks playing try soon wow nicotine craving make mean person,155,27.0,0.1840277777777778,0.1840277777777778,0.7451388888888889
1,6009,made contact god acid wore,26,5.0,0.0,0.0,0.0
1,6010,well though hold tongue often serf support antigay argument,59,9.0,0.0,0.0,0.0
1,6011,thats funny scrambled egg sure dont taste like kfc,50,9.0,0.375,0.375,0.9444444444444444
1,6012,flip back page try keep going spam board weakest link,53,10.0,0.0,0.0,0.0
1,6013,wa thinking moreso canada great britain israel rather happyland whatever float boat,83,12.0,0.8,0.8,0.75
1,6014,dunno look pretty danged cozy corporate socialist american people however look shat upon republicorps screaming bawling street,126,17.0,0.012500000000000004,0.012500000000000004,0.4375
1,6015,friend sex guy emoticonxgood know homosexual different partner regularly least compared heterosexual,100,12.0,-0.15,-0.15,0.5
1,6016,sinjin simian like intelligence ha understandably misinterpreted post never implied aspire dogooder applauded philanthropy information detest charity philanthropy philosophically speaking simian bark sideline entertaining nothing else heckler waxy least offered unintelligible grunt heckle,289,33.0,0.06666666666666667,0.06666666666666667,0.3666666666666667
1,6017,fortunately ability vote change majority people feel way none u pay tax support war see easy,92,16.0,0.4166666666666667,0.4166666666666667,0.7666666666666666
1,6018,earth dear dear person getting statistic might ask would love see marriage end divorce since gay cant marry thatd heterosexual oh way please meet younames mr ketcham,165,27.0,0.45833333333333337,0.45833333333333337,0.5916666666666667
1,6019,take horse water provided evidence support assertion provided oh isnt,69,10.0,0.0,0.0,0.0
1,6020,stuff got mouse pocket thought god wa going destroy itnot,57,10.0,-0.2,-0.2,0.0
1,6021,definition godly wisdom agreeing political position spurious theological justification hardly surprising dont encounter liberal think godly wisdom,146,17.0,0.35,0.35,0.3
1,6022,held big bash honor sluttish welfare queen ayn rand,51,9.0,0.0,0.0,0.1
1,6023,see physical punishment sin unnecssary intriguing tell seriously curious go finally,83,11.0,0.05000000000000001,0.05000000000000001,0.6357142857142857
1,6024,agree need kill least billion people get earth back normal let see india population iswhat china emoticonxkillthat take care problem leave enough resource left rest planet p kidding course emoticonxrolleyes,206,30.0,-0.03,-0.03,0.30999999999999994
1,6025,said paraphrasing teach parrot squak emoticonxangel,51,6.0,0.0,0.0,0.0
1,6026,truth make uncomfortable feel free respond continue point hypocrisy bigotry ill mock anybody say slavery wasnt bad either,121,18.0,-0.32499999999999996,-0.32499999999999996,0.8666666666666666
1,6027,keep rolling floor mr bowel youre sober medicine tourette syndrome try rejoining human race,91,14.0,0.05,0.05,0.15000000000000002
1,6028,gayhumanistis unnatural wrong isnt virgin birth unnatural resurrection kraft cheese eating unnatural hasnt got ring ha,118,16.0,-0.5,-0.5,0.9
1,6029,whats point bush liberal liberal senator congress,49,7.0,0.0,0.0,0.0
1,6030,um bassman one person world pure winddriven snow one may judge others including democrat um record grew prairie saw goodly bit winddriven snow wa particularly pure feeble laughable metaphor,189,29.0,0.02571428571428571,0.02571428571428571,0.72
1,6031,one thing count insistence assume guilt make public spectacle matter even investigating matter,94,13.0,0.0,0.0,0.06666666666666667
1,6032,think youre mistaken im republican democrat never registered anything independent im think unlike party parrot seem since im neitherwho hell minority must biggoted kneejerk reaction think anyone doesnt think like slurp flavor aid opposition must enemy party hater verbiage hate filled caustic ever insulting funny jestful way full vitriol bile,343,50.0,-0.17142857142857146,-0.17142857142857146,0.725
1,6033,show u gay fat almighty gremlin omnipotent ogre ez rider want know five year,76,14.0,0.4166666666666667,0.4166666666666667,0.5833333333333334
1,6034,emoticonxfrazzled emoticonxwow emoticonxwow read right better get hard hat snowmobile think sky might fall riding going good hell p waxy,136,20.0,0.29851190476190476,0.29851190476190476,0.544345238095238
1,6035,gutless coward mocking soldier like parrot thats funny roasted parrot glass fitting end emoticonxgood,101,14.0,0.375,0.375,0.75
1,6036,perhaps brushed tooth gargled wouldnt stench,44,6.0,0.0,0.0,0.1
1,6037,administration keynesian economics conservative fdr wa tightwad,63,7.0,0.0,0.0,0.0
1,6038,didnt say mix last post thing dont think guy styx sing speaking singing byrd form melodic word,94,17.0,0.0,0.0,0.06666666666666667
1,6039,differs cell oh wait doesnt,27,5.0,0.0,0.0,0.0
1,6040,take dont accept challenge basis impossible impossible better yet dont al evolve perfect antisinning creature iq point piece,124,18.0,0.041666666666666685,0.041666666666666685,0.875
1,6041,im going waste time someone lining perennial pit dweller,56,9.0,-0.2,-0.2,0.0
1,6042,doe mean finally repented multiple divorce,42,6.0,-0.10416666666666667,-0.10416666666666667,0.5625
1,6043,definition copyright word didnt think word copyrightable emoticonxwow geez emoticonxrolleyes bovine excerment,109,12.0,0.0,0.0,0.0
1,6044,know true doesnt make simmer considering anal fixation,54,8.0,0.35,0.35,0.65
1,6045,penis designed hand want entire board believe dont wank oh come onget realeverybody doe itwho kidding lost crediblity right,123,19.0,0.14285714285714285,0.14285714285714285,0.5803571428571428
1,6046,mean tell would deny woman right body zygote yet problem murdering real human sound like conservative,101,16.0,0.09330357142857143,0.09330357142857143,0.44330357142857135
1,6047,since seem know jebus well dont ask make appearance tell u heathen error way let jebus tell world think homosexual oh wait jebus never mentioned subject ilk spreading homophobic paranoia youve reached new low ezridden never thought could get lower emoticonxbounceremoticonxbouncer,280,41.0,-0.010101010101010102,-0.010101010101010102,0.36262626262626263
1,6048,strict regulation business people interestingdo know run business yeah people,77,10.0,0.0,0.0,0.0
1,6049,uh let see one thing equates need dictionary,44,8.0,0.0,0.0,0.0
1,6050,specified wa talking conservative make think talking plural define conservative stance rightminded analysis take said conservative stance pretend talking unless one assumes conservative stance considering profess libertarian make even bizarre pretend interpret thing way,270,34.0,0.4,0.4,0.6
1,6051,guess cheer leader new tough guy gal,36,7.0,-0.12626262626262627,-0.12626262626262627,0.6439393939393939
1,6052,seriously tell ancient greek saying x mean bible cant possibly say whats connection isnt one trebor pointed red herring indicative faulty reasoning easys part apparently well,174,26.0,-0.09930555555555554,-0.09930555555555554,0.45069444444444445
1,6053,havent got answer question prove busted thats oka long see,58,10.0,-0.05,-0.05,0.4
1,6054,people short attention span thinkemoticonxkill,46,5.0,0.0,0.0,0.3
1,6055,thanks god sorted mean whole south america africa thing coincidence right right,79,12.0,0.13178571428571428,0.13178571428571428,0.47178571428571425
1,6056,think great mind literature ann coulter certainly top list fact think mind dont even think ha one hope write jest otherwisei would seriously suggest expand horizon emoticonxfrazzled,181,27.0,0.32222222222222224,0.32222222222222224,0.6388888888888888
1,6057,would rather get stabbed death twenty minute get hit head bullet desire suffering extended hmmmm,96,15.0,0.0,0.0,0.0
1,6058,ok going let everything take normal course nature let let everyone die cancer bad natural course nature die heart failure sorry paddle life going let nature take course like beloved pope nature always right,206,34.0,0.027380952380952395,0.027380952380952395,0.6315476190476189
1,6059,wa referring generic overview even issue far alone quite frankly alone heck ha chimed say agree,95,16.0,0.05,0.05,0.5
1,6060,quote umm okay doubt put place lmao im sure wa pure poetry emoticonxsmilie,74,13.0,0.45357142857142857,0.45357142857142857,0.7222222222222222
1,6061,lad wa gut addicted religion mental institution escaped,55,8.0,-0.25,-0.25,0.4
1,6062,youre one many people got question right emoticonxidea thank youthank many reason u still standing foundation collapsing senseless ignorancethank,145,19.0,0.42857142857142855,0.42857142857142855,0.5119047619047619
1,6063,yup get drift youre sort denial feel gay equating tolerance gay tolerance murderer pretending youre something else know think thanks,132,20.0,0.3444444444444445,0.3444444444444445,0.45555555555555555
1,6064,find amusing website posted leaf rather important detail story cite ojibwe massive distortion ojibway flood myth huh like site religious source doesnt cite actual anthropology source secular source match story flood story around world,234,34.0,0.2,0.2,0.67
1,6065,law didnt specifically mention gay dwarf oneeyed pirate toed individual emoticonxrolleyes,89,11.0,0.20833333333333334,0.20833333333333334,0.4916666666666667
1,6066,good pretending apponent say invisible repetition fatuous inanity always phrased evasive rhetorical question instead honest declaration opinion nothing repetition objection demolished post quoting another flash socrates fact organism die number reason sooner relative explains exactly nothing insinuation survival differential ha universal opposed local efficient cause pure fecal matter thats youve got wiseguy simple fact life insinuated cause think add evolution breathtakingly simpleminded assumption fella,510,64.0,0.30714285714285716,0.30714285714285716,0.4007936507936508
1,6067,must agree sarge homophonecould mrobama appears stand tall viewemoticonxcensored,80,9.0,0.0,0.0,0.0
1,6068,id love test hypothesis sometime dropping democrat pack wolf seeing survives emoticonxsmilie,92,12.0,0.5,0.5,0.6
1,6069,thats far heterosexual take racist heterophobic serious try tell using certain word mean heterosexual man abuser misogynist said expertise firmly side nonsense univ houston simply believe manner school teacher wit railway clerk,227,32.0,-0.08859126984126985,-0.08859126984126985,0.6137896825396826
1,6070,evidence major link story eh okay define major link look evidence,65,11.0,0.20833333333333334,0.20833333333333334,0.5
1,6071,youre living absolute naive dream world guy think trying sell beachfront property,81,12.0,-0.04999999999999999,-0.04999999999999999,0.95
1,6072,blind wa refering nancy pelosis fair speech policy free speech fair speech attempt limit free speech,100,16.0,0.33999999999999997,0.33999999999999997,0.8133333333333332
1,6073,based irrational rant definitely sockpuppet proclaimed post,59,7.0,0.0,0.0,0.5
1,6074,never bought something liked never went somewhere someone liked went meet,73,11.0,0.6,0.6,0.8
1,6075,said person ha boob danging avatar crazy thing gay right considered debate fodder,81,13.0,0.03412698412698414,0.03412698412698414,0.673015873015873
1,6076,yep mixed view slanted way left center good offense always beat good defense guess mature old high school yet,109,19.0,0.2075,0.2075,0.29875
1,6077,whatever emoticonxrolleyes think youre making mountain molehill thats,69,8.0,0.0,0.0,0.0
1,6078,congrats hear bailout,21,3.0,0.0,0.0,0.0
1,6079,clue sentence five letter beginning ending need interpretive assistance dont bother sarge shes waiting original thought,119,16.0,0.375,0.375,0.75
1,6080,wa pretty graph supposed convince universe cant understood perhaps wa intuitively understand youre right p,106,15.0,0.26785714285714285,0.26785714285714285,0.7678571428571428
1,6081,obsession ez youre obviously obsessed gay gay sex post say lot,62,11.0,0.11111111111111112,0.11111111111111112,0.7222222222222223
1,6082,see god like abusive parent love say im going give reason slap still love temper god ha maybe need anger management,115,21.0,0.10000000000000002,0.10000000000000002,0.4666666666666666
1,6083,mean pseudoscience faithbased science youd xxxxx dismiss science done hand,74,10.0,-0.3125,-0.3125,0.6875
1,6084,look like mucusaur along entire thread bot im sure mucusaur honest,66,11.0,0.3666666666666667,0.3666666666666667,0.8046296296296296
1,6085,liberal squawking funding atheist group homosexual dont deserve equality liberal proterrorism goodness even backtracking dig hole deeper cant help,146,19.0,0.0,0.0,0.0
1,6086,actual difference gun real assault weapon see video soooooooo saying,68,10.0,0.1,0.1,0.2
1,6087,catholic ever elect somebody complete knob speaks like know something gay relationship emoticonxrolleyes,104,13.0,0.32916666666666666,0.32916666666666666,0.49583333333333335
1,6088,simone baby ill see sanford raise mark spitzer john edward jim mcgreevey course king sleeze der slickmeister willie,115,18.0,-0.5,-0.5,1.0
1,6089,could probably use since likelihood know absolutely nothing,59,8.0,0.2,0.2,0.9
1,6090,often see golden opportunity handed silver platter,50,7.0,0.3,0.3,0.5
1,6091,could liberal alien well oooh make gay illegal immigrant like slant maybe talking wa terrorizing people fashion sense maybe terrorist comment wasnt even regard anything palin said either maybe one guy thought saw osama bin laden audience dont know emoticonxdonno,262,40.0,-0.1111111111111111,-0.1111111111111111,0.6111111111111112
1,6092,well going cherry pick ha homosexual given u huge rise hiv liberace,67,12.0,0.4000000000000001,0.4000000000000001,0.9
1,6093,wa indonesia dear read xxxx mark thought wa old devil,53,10.0,0.1,0.1,0.2
1,6094,thats whats known around lie wish capable feeling ashamed,57,9.0,0.2,0.2,0.4
1,6095,well personally tend always question intelligence someone belief cosmic jewish zombie wa year old space god father make live forever symbolically eat flesh telepathically tell accept master remove evil force soul present humanity ribwoman wa convinced talking snake eat magical tree,282,41.0,-0.03766233766233767,-0.03766233766233767,0.42857142857142855
1,6096,funny marie troll knowing troll,31,5.0,0.25,0.25,1.0
1,6097,looking opportunity shoot gun control advocate protected prosecution castle law state happening,95,12.0,0.0,0.0,0.0
1,6098,cheerio thanks example yes perfect example animal creating unnatural thing happen thinking beaver dam hey thats,111,16.0,0.6,0.6,0.6
1,6099,apparently poster justine responded ha post per day award month posting since last november say obsessed knew could,115,18.0,-0.15,-0.15,0.47222222222222215
1,6100,dont get say hey wan na catholic make said wanted,49,10.0,-0.1,-0.1,0.125
1,6101,im sure people know mind god please take snippet scripture twist well absolute god love gay lesbian fling god way justify slander bigotry,137,23.0,0.4041666666666667,0.4041666666666667,0.7430555555555556
1,6102,methinks rather obvious mintaka jimirvine rational newbie would come agree irvines ridiculous juvenile attacksassertions box emoticonxrolleyes,142,16.0,-0.19444444444444442,-0.19444444444444442,0.5833333333333334
1,6103,well done must expressingoriginal sinemoticonxclown fancy married woman next door must therefore adulterer want punch someone still aggressor give biscuitemoticonxbouncer world difference man want sex men doe another doe sex men may call gay would make small pointjust wa quite obvious wa referring sexually active gay make feel better,335,49.0,0.15000000000000002,0.15000000000000002,0.42708333333333337
1,6104,whew thought speed spread copyrighted forum let see defend argument one time used debate way since learned would like use similar tactic prepared nuke speed spread,163,26.0,0.0,0.0,0.4
1,6105,still cant understand concept militia absolutely connection private ownership firearm dont get serving militia wasnt requirement person armed youve chickened elaborating shortcoming theory answer cluck cluck,207,26.0,0.1,0.1,0.6375
1,6106,passing seen personally trying prove anything sharing observation psfrom point view got mouse pocket please explain,115,16.0,0.0,0.0,0.3
1,6107,yeah know happened galileo emoticonxrolleyes,44,5.0,0.0,0.0,0.0
1,6108,shock none ha anything wrote,28,5.0,0.0,0.0,0.0
1,6109,lol aye lad youre lucky im berserker mood today,47,9.0,0.5666666666666667,0.5666666666666667,0.7666666666666666
1,6110,yes letting get abortion teach unprotected sex okay always go dangerous invasive medical procedure fact bet get abortion shes spreading leg bleeding even fully stop,164,25.0,-0.033333333333333326,-0.033333333333333326,0.4666666666666666
1,6111,support gay people effort im gay look elsewhere date,52,9.0,0.4166666666666667,0.4166666666666667,0.5833333333333334
1,6112,dont see figure intoxicated chance im trying insult im serious youre writing well im refering point either,106,17.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666666
1,6113,wow high christscaryi havent seen addiction close emoticonxrolleyes,67,8.0,0.13,0.13,0.77
1,6114,evidence must brain wa located,30,5.0,0.0,0.0,0.0
1,6115,simone wretched little girl unitl properly organize thought comprehensible group statement express view conciesly must post anywhere man may run afoul devilish whimsical ranting befuddlement issue great import tolerated make clear young lady room contemplate nonsensical mischief unneccessary consternation suffered due blatant disregard forum ettiquite emoticonxfrazzled sound like year old trying get date simone hasd left building debate ha drifted isnt end world sun rise tomorrow emoticonxbouncer,501,67.0,0.04895833333333333,0.04895833333333333,0.40069444444444446
1,6116,immune le prone mean thing doubt become poet laureate dallas understand word sweetplums old camp fruit snivelling bigot talking daddy doe old fruit like know daddy bet sure proud youemoticonxchicken wouldnt proud mincing bigot sonmust set sight low white men still leave bad taste boyfriend mouth sweetplums married,315,48.0,0.15375,0.15375,0.5193055555555556
1,6117,dont forget cheaper feed take order better harder hit,53,9.0,0.2,0.2,0.25
1,6118,thats good longer believe action result inevitable death killing cruel one improvement previous,95,13.0,-0.07333333333333333,-0.07333333333333333,0.5733333333333334
1,6119,short story used snow white drifted,35,6.0,0.0,0.0,0.15
1,6120,roflyeah right since left winger seriously see centerrightwhaddayah know,72,9.0,-0.015873015873015872,-0.015873015873015872,0.40079365079365076
1,6121,oooohhhh mr bible doesnt even know bible horrible wa matthew paul,65,11.0,-1.0,-1.0,1.0
1,6122,another red herring gay argument ever hear medical power attorney dont need marriage one know emoticonxrolleyes,111,16.0,0.1388888888888889,0.1388888888888889,0.19444444444444445
1,6123,fact dont like new york legalized sex marriage wittle feewings huwt good time wake reality ever shrinking majority like notdemocracy ha served go ny,148,24.0,0.41818181818181815,0.41818181818181815,0.5272727272727273
1,6124,yes republican hypocrite government right emoticonxrolleyes,59,6.0,0.2857142857142857,0.2857142857142857,0.5357142857142857
1,6125,gee isnt emoticom properly describes lunacy represent oh wait one emoticonxbouncer another emoticonxchicken,107,13.0,0.0,0.0,0.1
1,6126,mutilate son maybe listened,27,4.0,0.0,0.0,0.0
1,6127,dont care respect utter nincompoop im happy tolerate dont expect laugh,70,11.0,0.3666666666666667,0.3666666666666667,0.7000000000000001
1,6128,oh agreeprivate security company answer republican,50,6.0,0.0,0.0,0.0
1,6129,going go urinate grave well hatred vitriol doe feel like black heart,68,12.0,-0.16666666666666666,-0.16666666666666666,0.43333333333333335
1,6130,yeah parent like westboro baptist church family disowns daughter youtube christian nutter like call,99,14.0,0.0,0.0,0.0
1,6131,know actually considered much work though added list thing retire course assuming turned thing around likely busy holding fort horde starving yuppie,148,22.0,0.07500000000000001,0.07500000000000001,0.4
1,6132,wa attempt irony easy north american understand,47,7.0,0.21666666666666667,0.21666666666666667,0.4166666666666667
1,6133,evidently include qualifier ignore anyway never claimed said hurdle wa hurdle mentioned earlier post quoted two post care show mentioned congress post,150,22.0,0.125,0.125,0.375
1,6134,tried say discussion ha nothing spiritual integrity im amazed able judge soundness total lack related information regarding suggestion request total refund monies associate may spent tuition robbed might also look punitive damage emoticonxbye,242,33.0,0.06666666666666667,0.06666666666666667,0.4597222222222222
1,6135,im interested isnt hitting want ugly flaming gay cellulite blubberwench hitting three year maybe pod whale hitting record gay make normal men skin crawl good way keep spirituallychallenged heathen men barrack shower rest progay crowd think kind depraved activity ok doesnt mean rest society doe,294,45.0,0.22453703703703706,0.22453703703703706,0.6671296296296297
1,6136,come vor everyone know french would never fight another countryby emoticonxrolleyes,83,11.0,0.0,0.0,0.0
1,6137,msnbc cnn fair balanced drunken sailor,38,6.0,0.7,0.7,0.9
1,6138,part dont want penis quite understand maybe one want penis way resolve issue emoticonxrolleyes,94,14.0,0.0,0.0,0.0
1,6139,presume mean nonsequitur absolutely nevertheless youre going explain support assertion thinking person could possibly give credence youre going give example scientific evidence theory called fact based nothing nonsequitur really debate put shut support ignorant assertion go away way university earn degree evolutionary biology suspect didnt,341,45.0,0.021875000000000006,0.021875000000000006,0.696875
1,6140,way people planet earth dont give xxxx american football,56,9.0,0.0,0.0,0.0
1,6141,extra security compliment security already security comprises volunteer armed least volunteer previous experience,113,13.0,-0.15555555555555556,-0.15555555555555556,0.2222222222222222
